indRap,PC,RC,Com
1166,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
1166,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1167,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1167,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1167,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1167,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1168,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1168,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1168,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1168,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1169,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1169,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1169,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1169,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1170,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1170,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1170,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1170,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1171,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1171,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1171,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1171,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1172,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1172,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1172,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1172,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1173,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1173,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1173,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
1173,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1174,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1174,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
1174,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1174,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
1175,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1175,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1175,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1175,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1176,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1176,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1176,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1176,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1177,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1177,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1177,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1177,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1178,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1178,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1178,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
1178,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1179,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1179,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1179,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1179,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1180,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1180,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1180,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1180,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1181,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1181,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
1181,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1181,P25,P25R1,Commentaire Aléatoire3 Trois choses à noter
1182,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1182,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1182,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
1182,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1183,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1183,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1183,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1183,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
1184,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1184,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
1184,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1184,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1185,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1185,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
1185,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1185,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
1186,P22,P22R1,Commentaire Aléatoire1 Comment faire ?
1186,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1186,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1186,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1187,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1187,P23,P23R1,Commentaire Aléatoire3 Trois choses à noter
1187,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1187,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1188,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1188,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1188,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1188,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1189,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1189,P23,P23R1,Commentaire Aléatoire4 Sans commentaire
1189,P24,P24R1,Commentaire Aléatoire3 Trois choses à noter
1189,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1190,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1190,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1190,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1190,P25,P25R1,Commentaire Aléatoire4 Sans commentaire
1191,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1191,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1191,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1191,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1192,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1192,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1192,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1192,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1193,P22,P22R1,Commentaire Aléatoire0 Très compliqué !
1193,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1193,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1193,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1194,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1194,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1194,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1194,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1195,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1195,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1195,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1195,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1196,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1196,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1196,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1196,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1197,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1197,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1197,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1197,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1198,P22,P22R1,Commentaire Aléatoire4 Sans commentaire
1198,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1198,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1198,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1199,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1199,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1199,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1199,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1200,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1200,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1200,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1200,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1201,P22,P22R1,Commentaire Aléatoire0 Très compliqué !
1201,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1201,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1201,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1202,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1202,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1202,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1202,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1203,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1203,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1203,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1203,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1204,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1204,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1204,P24,P24R1,Commentaire Aléatoire0 Très compliqué !
1204,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1205,P22,P22R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1205,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1205,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1205,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1206,P22,P22R1,Commentaire Aléatoire1 Comment faire ?
1206,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1206,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1206,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1207,P22,P22R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1207,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1207,P24,P24R1,Commentaire Aléatoire0 Très compliqué !
1207,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1208,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1208,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1208,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1208,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1209,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1209,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1209,P24,P24R1,Commentaire Aléatoire4 Sans commentaire
1209,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1210,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1210,P23,P23R1,Commentaire Aléatoire4 Sans commentaire
1210,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1210,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1211,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1211,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1211,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1211,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1212,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1212,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1212,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1212,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
1213,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1213,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1213,P24,P24R1,Commentaire Aléatoire0 Très compliqué !
1213,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1214,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1214,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1214,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1214,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1215,P22,P22R1,Commentaire Aléatoire0 Très compliqué !
1215,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1215,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1215,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1216,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1216,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1216,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1216,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1217,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1217,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1217,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1217,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1218,P22,P22R0,Commentaire Aléatoire1 Comment faire ?
1218,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1218,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1218,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1219,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1219,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1219,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1219,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1220,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1220,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1220,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1220,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1221,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1221,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1221,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1221,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1222,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1222,P23,P23R1,Commentaire Aléatoire1 Comment faire ?
1222,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1222,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1223,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1223,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1223,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1223,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1224,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1224,P23,P23R1,Commentaire Aléatoire4 Sans commentaire
1224,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1224,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1225,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1225,P23,P23R0,Commentaire Aléatoire1 Comment faire ?
1225,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1225,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1226,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1226,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
1226,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1226,P25,P25R0,Commentaire Aléatoire1 Comment faire ?
1227,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1227,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1227,P24,P24R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1227,P25,P25R1,Commentaire Aléatoire0 Très compliqué !
1228,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1228,P23,P23R0,Commentaire Aléatoire3 Trois choses à noter
1228,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1228,P25,P25R0,Commentaire Aléatoire4 Sans commentaire
1229,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1229,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1229,P24,P24R0,Commentaire Aléatoire1 Comment faire ?
1229,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1230,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1230,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1230,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1230,P25,P25R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1231,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1231,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1231,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1231,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1232,P22,P22R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1232,P23,P23R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1232,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1232,P25,P25R1,Commentaire Aléatoire3 Trois choses à noter
1233,P22,P22R0,Commentaire Aléatoire0 Très compliqué !
1233,P23,P23R1,Commentaire Aléatoire0 Très compliqué !
1233,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1233,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1234,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1234,P23,P23R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1234,P24,P24R0,Commentaire Aléatoire4 Sans commentaire
1234,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1235,P22,P22R0,Commentaire Aléatoire4 Sans commentaire
1235,P23,P23R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1235,P24,P24R1,Commentaire Aléatoire1 Comment faire ?
1235,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1236,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1236,P23,P23R0,Commentaire Aléatoire0 Très compliqué !
1236,P24,P24R0,Commentaire Aléatoire3 Trois choses à noter
1236,P25,P25R0,Commentaire Aléatoire0 Très compliqué !
1237,P22,P22R1,Commentaire Aléatoire3 Trois choses à noter
1237,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1237,P24,P24R0,Commentaire Aléatoire0 Très compliqué !
1237,P25,P25R0,Commentaire Aléatoire3 Trois choses à noter
1238,P22,P22R1,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1238,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
1238,P24,P24R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1238,P25,P25R0,"Commentaire Aléatoire2 Trop long à vous expliquer, on appelera le PCTT demain"
1239,P22,P22R0,Commentaire Aléatoire3 Trois choses à noter
1239,P23,P23R0,Commentaire Aléatoire4 Sans commentaire
